OBJECTID;N_DEPTO;Y;X;id_unico
34655;La Paz;-17,096771621;-68,677916117;56348199,5
34656;La Paz;-17,109579374;-68,682241826;56233487,2
34657;La Paz;-17,111460024;-68,70753889;56256730,4
34658;La Paz;-17,092698701;-68,700198789;56423313,6
34659;La Paz;-17,116349336;-68,66992683;56149440,7
34660;La Paz;-17,058256578;-68,68179571;56721062,2
34661;La Paz;-17,079611268;-68,67450678;56505817,1
34663;La Paz;-17,085915036;-68,723236552;56526196,6
34664;La Paz;-17,072000351;-68,702678818;56624667,4
34665;La Paz;-17,08600207;-68,707576896;56499297,9
34669;La Paz;-17,058508884;-68,664439797;56690132
34670;La Paz;-17,068065137;-68,696279733;56651561,2
34671;La Paz;-17,06586241;-68,681953304;56648869
34676;La Paz;-17,080753562;-68,64839107;56452765,1
34677;La Paz;-17,05606622;-68,653484432;56695500,8
34679;La Paz;-16,911867626;-68,58634088;57957829,9
34680;La Paz;-16,895375528;-68,549296527;58053555,3
34681;La Paz;-16,893763159;-68,57021408;58103535,3
34682;La Paz;-16,91282345;-68,563722654;57911248,6
34683;La Paz;-16,880049215;-68,588817377;58265650,6
34684;La Paz;-16,890388061;-68,615801674;58212777,8
34685;La Paz;-16,893806358;-68,604750097;58161236
34686;La Paz;-16,892275806;-68,532296038;58055193,9
34687;La Paz;-17,077338401;-68,922444925;56962722,8
34689;La Paz;-17,097742421;-68,959398199;56834629,6
34692;La Paz;-17,168202193;-68,422176341;55301468,5
34693;La Paz;-17,148886769;-68,430660883;55492101,7
34694;La Paz;-17,106753927;-68,424230759;55875214,9
34695;La Paz;-17,166704784;-68,48480518;55400199,3
34696;La Paz;-17,135952933;-68,453841689;55644009,7
34697;La Paz;-17,163711698;-68,471026509;55409097
34698;La Paz;-17,137283564;-68,479909217;55667814,7
34699;La Paz;-17,177875902;-68,453386591;55253355,4
34700;La Paz;-17,112557259;-68,336899109;55705166,2
34703;La Paz;-17,215174738;-68,154352712;54552282,6
34704;La Paz;-17,198741283;-68,160129585;54707323,6
34705;La Paz;-17,195766598;-68,138438303;54711115,6
34709;La Paz;-17,177907961;-68,195807094;54935761,5
34710;La Paz;-17,187339506;-68,227928961;54886131
34711;La Paz;-17,200776703;-68,208179927;54741444,5
34712;La Paz;-17,230324655;-68,195075195;54458572,7
34713;La Paz;-17,193521003;-68,213110868;54813013,4
34714;La Paz;-17,201890246;-68,257236369;54786958,6
34715;La Paz;-17,170632704;-68,239404772;55051886
34716;La Paz;-17,173268244;-68,381101191;55200976,4
34717;La Paz;-17,209839926;-68,329187619;54799302,1
34718;La Paz;-17,206033254;-68,384303171;54902539,3
34719;La Paz;-17,163291113;-68,264801119;55148935,3
34720;La Paz;-17,187647816;-68,282893105;54947299,6
34721;La Paz;-17,281560683;-68,547891007;54417001,7
34722;La Paz;-17,245932418;-68,495562622;54677758,1
34723;La Paz;-17,263769438;-68,527011813;54554231,6
34724;La Paz;-17,23346442;-68,551668407;54870397,9
34735;La Paz;-17,196932605;-68,635528453;55334406,4
34736;La Paz;-17,17474524;-68,556786995;55426819,5
34737;La Paz;-17,17901498;-68,579081517;55419179,6
34738;La Paz;-17,27172741;-68,589133737;54565532,2
34739;La Paz;-17,212221932;-68,57529441;55102407,5
34743;La Paz;-17,332284825;-68,501566388;53885766,7
34752;La Paz;-17,235541365;-68,44187255;54703532,4
34753;La Paz;-17,258827346;-68,451545988;54500660,2
34754;La Paz;-17,288259574;-68,493668931;54282807,1
34755;La Paz;-17,16975442;-68,621075065;55568647,3
34756;La Paz;-17,174670117;-68,696042809;55637920,8
34757;La Paz;-17,177984215;-68,688204918;55594200,3
34760;La Paz;-17,150523266;-68,653973437;55800587
34767;La Paz;-17,176917879;-68,644633894;55536865
34769;La Paz;-17,102533849;-68,642169813;56236332,3
34770;La Paz;-17,10848116;-68,637352171;56172415,3
34771;La Paz;-17,097995232;-68,645722261;56284970
34772;La Paz;-17,090701417;-68,651325113;56363063,8
34773;La Paz;-17,139811535;-68,648003794;55892602,7
34774;La Paz;-17,152434158;-68,115826171;55079464,6
34775;La Paz;-17,161018765;-68,138750972;55026348,9
34776;La Paz;-17,149332645;-68,170618189;55167664,4
34777;La Paz;-17,135466583;-68,140890654;55260717,1
34778;La Paz;-17,138336772;-68,155800038;55251166,1
34779;La Paz;-17,239238451;-68,139686757;54319424,6
34780;La Paz;-17,231850481;-68,180447511;54429008,1
34781;La Paz;-17,270850972;-68,139194077;54033818
34782;La Paz;-17,249187649;-68,130460108;54220232,4
34783;La Paz;-17,257846571;-68,109261906;54120990,4
34795;La Paz;-17,107878252;-68,520213609;56000609,1
34803;La Paz;-17,118184068;-68,490624244;55861403,7
34807;La Paz;-17,110211529;-68,541186813;56009514
34808;La Paz;-17,083640905;-68,502456808;56202023,9
34810;La Paz;-17,215699035;-68,516313757;54987078,6
34811;La Paz;-17,200555333;-68,52798445;55144495,2
34816;La Paz;-17,203504963;-68,519325294;55104911,7
34817;La Paz;-17,170449219;-68,538047707;55440118,4
34818;La Paz;-17,210666124;-68,496466613;55006777,7
34819;La Paz;-17,213070381;-68,491079745;54977096,4
34820;La Paz;-17,155387341;-68,548393751;55596105,2
34821;La Paz;-17,199307815;-68,485990645;55098206,7
34822;La Paz;-17,180946148;-68,499969495;55288431,6
34823;La Paz;-17,107700374;-68,607069482;56132656,3
34824;La Paz;-17,09557341;-68,623419535;56272733,2
34826;La Paz;-17,136488191;-68,62181806;55883513,3
34835;La Paz;-17,11870008;-68,571126607;55974270,3
34836;La Paz;-17,109752612;-68,567429576;56052944
34839;La Paz;-17,140454437;-68,589404425;55796920,2
34840;La Paz;-17,195335617;-68,215800677;54799510,5
34841;La Paz;-17,171903045;-68,378728222;55210544,8
34842;La Paz;-17,207431666;-68,333142606;54826223,3
34843;La Paz;-17,206417551;-68,384951186;54899812,9
34844;La Paz;-17,169664102;-68,335282155;55176243,3
34845;La Paz;-17,233658076;-68,180790554;54412995,5
34846;La Paz;-17,188632206;-68,430865421;55123533,5
34847;La Paz;-17,101917556;-68,422822387;55918310,4
34848;La Paz;-17,115287318;-68,436104013;55812073,3
34849;La Paz;-17,105645352;-68,420372275;55880244,8
34850;La Paz;-17,116000168;-68,442605248;55814400,7
34851;La Paz;-17,140807451;-68,532107057;55709165,4
34852;La Paz;-17,301747088;-68,484633498;54146351,1
34853;La Paz;-17,264915286;-68,473954775;54473300,5
34854;La Paz;-17,258636685;-68,475133032;54532975,9
34855;La Paz;-17,177288752;-68,647361015;55537531,5
34856;La Paz;-17,14996248;-68,115209753;55101200,6
34857;La Paz;-17,127545635;-68,138732372;55330330
34858;La Paz;-17,158782014;-68,138294176;55046147
34859;La Paz;-17,140955721;-68,164520761;55237082
34860;La Paz;-17,18898418;-68,155343034;54790638,2
34861;La Paz;-17,176418843;-68,195589763;54949074,8
34862;La Paz;-17,228094437;-68,131451518;54411553,5
34863;La Paz;-17,237497201;-68,13017604;54325379,3
34864;La Paz;-17,23378134;-68,129396257;54358109,4
34865;La Paz;-17,269279981;-68,14602916;54054878,6
34866;La Paz;-17,265894701;-68,139850196;54079140,8
34867;La Paz;-17,232000586;-68,098031528;54342394,5
34868;La Paz;-17,098840053;-68,477186628;56023167,9
34869;La Paz;-17,113152366;-68,489682717;55907125,2
34870;La Paz;-17,121455905;-68,577940093;55958561,5
34871;La Paz;-17,149063294;-68,594171325;55723032,5
34872;La Paz;-17,054889873;-68,499907854;56468165,9
34873;La Paz;-17,154458897;-68,555846488;55615654,6
34874;La Paz;-17,184258577;-69,086081473;56237412,9
34875;La Paz;-17,215347777;-68,871044401;55538944,6
34876;La Paz;-17,255142303;-68,87385332;55162586,3
34877;La Paz;-17,238085992;-68,966966567;55489437,4
34878;La Paz;-17,257179777;-68,863640287;55125851,1
34879;La Paz;-17,254751844;-68,944974015;55289513,2
34880;La Paz;-17,231296731;-68,878407394;55398719,7
34881;La Paz;-17,204412934;-68,972766328;55825348,1
34882;La Paz;-17,243149185;-68,872585109;55275219,8
34883;La Paz;-17,236997829;-68,983700734;55530316,7
34884;La Paz;-17,193497837;-68,942913684;55876308,5
34885;La Paz;-17,261318154;-68,95886362;55250934
34886;La Paz;-17,265806868;-68,928793542;55154801
34887;La Paz;-17,187483447;-69,115965143;56265390,1
34888;La Paz;-17,256915208;-69,08614632;55528856,2
34889;La Paz;-17,202196461;-69,122727979;56134854,4
34890;La Paz;-17,297682056;-69,151682812;55258476,6
34891;La Paz;-17,28295123;-69,124336999;55348898
34892;La Paz;-17,185299783;-69,072967181;56201418,7
34893;La Paz;-17,227110819;-69,133684594;55912838,1
34894;La Paz;-17,288355331;-69,16601596;55377880,3
34895;La Paz;-17,167774377;-69,079904421;56386315,6
34896;La Paz;-17,285594464;-69,076784394;55232191,5
34897;La Paz;-17,290817089;-69,170268499;55362235,8
34898;La Paz;-17,205989847;-69,073347804;56000292,3
34899;La Paz;-17,289221296;-69,059463884;55164516,5
34900;La Paz;-17,251718603;-69,049904542;55510461,4
34901;La Paz;-17,202034101;-69,067897302;56028265,7
34902;La Paz;-17,234989466;-69,09833486;55766108,8
34903;La Paz;-17,194918881;-69,069261022;56100305,7
34904;La Paz;-17,248478022;-69,124208192;55685112
34905;La Paz;-17,189395446;-69,000350508;56022110
34906;La Paz;-17,170017131;-69,032970201;56272610,5
34907;La Paz;-17,208135164;-69,001102691;55841778
34908;La Paz;-17,162222532;-69,090478989;56461680,6
34909;La Paz;-17,158775269;-68,997688605;56314399,2
34910;La Paz;-17,198292189;-69,013599183;55960709
34911;La Paz;-17,203206818;-68,996348049;55880681
34912;La Paz;-17,191269457;-69,086004559;56168756,3
34913;La Paz;-16,82729212;-68,644925257;58869114,1
34914;La Paz;-16,88757975;-68,656254956;58309823,9
34915;La Paz;-17,063370283;-68,746275293;56780701,8
34916;La Paz;-17,123033551;-68,704674754;56141939,3
34917;La Paz;-17,145938951;-68,715523159;55941750,9
34918;La Paz;-16,889775112;-68,733889166;58427860,6
34919;La Paz;-17,087138121;-68,872545076;56775373,8
34920;La Paz;-17,132997686;-68,837603176;56271171,7
34921;La Paz;-17,156140718;-68,842905778;56058202
34922;La Paz;-17,171144969;-68,839818173;55908917,3
34923;La Paz;-17,110111659;-68,869510911;56548164,4
34924;La Paz;-17,134506532;-68,860317049;56296717
34925;La Paz;-17,072163009;-68,704752492;56626565,8
34926;La Paz;-16,883823117;-68,614066511;58272618,2
34927;La Paz;-17,090528414;-68,96001569;56905939,8
34928;La Paz;-17,308200504;-68,857278221;54628414,2
34929;La Paz;-17,335428962;-68,714636644;54149026,2
34930;La Paz;-17,437690904;-68,570571712;52999731
34931;La Paz;-17,454353253;-68,571174189;52846760,2
34932;La Paz;-17,419416078;-68,586777485;53189257,6
34933;La Paz;-17,549849998;-68,562102678;51958268,9
34934;La Paz;-17,598072211;-68,52327119;51474268
34935;La Paz;-17,549591381;-68,489862085;51878821
34936;La Paz;-17,5075343;-68,506313813;52280919,2
34937;La Paz;-17,589861477;-68,523099569;51548803,4
34938;La Paz;-17,552880221;-68,545784548;51911672,1
34939;La Paz;-17,383091863;-68,750164146;53753287,4
34940;La Paz;-17,4853251;-68,806364675;52875017,8
34941;La Paz;-17,365055317;-69,081671606;54471132,7
34942;La Paz;-17,488803282;-68,587883098;52549952,4
34943;La Paz;-17,432943738;-68,639977131;53133388,4
34944;La Paz;-17,481055317;-68,628976894;52673148,1
34945;La Paz;-17,45962196;-68,625821624;52867452,7
34946;La Paz;-17,455711104;-68,621702127;52898340,8
34947;La Paz;-17,444406009;-68,653089076;53044344,6
34948;La Paz;-17,461587287;-68,618440664;52839748,1
34949;La Paz;-17,468822528;-68,623460751;52779247,3
34950;La Paz;-17,453316353;-68,633801889;52936241
34951;La Paz;-17,466547727;-68,615360712;52789915,4
34952;La Paz;-17,395007353;-68,546987904;53364070,7
34953;La Paz;-17,406964088;-68,568252232;53280663,8
34954;La Paz;-17,369498958;-68,571337352;53631546,8
34955;La Paz;-17,389413609;-68,588961696;53470017,4
34956;La Paz;-17,351341991;-68,577438142;53808074,9
34957;La Paz;-17,362518627;-68,596994382;53730355,6
34958;La Paz;-17,369786865;-68,598632725;53665004
34959;La Paz;-17,364630338;-68,562788933;53665485,5
34960;La Paz;-17,34289197;-68,573602237;53881441,8
34961;La Paz;-17,35219158;-68,566946892;53786285
34962;La Paz;-17,403388695;-69,002553824;53961947,4
34963;La Paz;-17,404180029;-68,994437578;53940502,3
34964;La Paz;-17,405704061;-69,069154883;54056038,3
34965;La Paz;-17,438875372;-69,06293598;53725691,3
34966;La Paz;-16,797812312;-68,463566981;58840800
34967;La Paz;-16,805730301;-68,454040112;58750094,5
34968;La Paz;-16,831704275;-68,511647402;58597482,6
34969;La Paz;-17,710549099;-69,350588213;51618682,8
34970;La Paz;-17,731817718;-69,330824937;51376664
34971;La Paz;-17,72040021;-69,208296781;51273405,2
34972;La Paz;-17,754748167;-69,193207289;50920217,4
34973;La Paz;-17,750217126;-69,213957783;50997593,7
34974;La Paz;-17,661552549;-69,370176513;52131746,5
34975;La Paz;-17,654995671;-69,332637762;52124601,5
34976;La Paz;-17,7449943;-69,319081323;51228331,2
34977;La Paz;-17,724756428;-69,156111128;51145947,7
34978;La Paz;-17,664422875;-69,346365594;52058718,2
34979;La Paz;-17,707899755;-69,187157995;51357722,9
34980;La Paz;-17,72431913;-69,334453359;51455763,6
34981;La Paz;-17,776516197;-69,310652819;50909651,4
34982;La Paz;-17,712840187;-69,339406398;51575932
34983;La Paz;-17,758790703;-69,319688114;51096299,7
34984;La Paz;-17,687546021;-69,363061176;51865276,3
34985;La Paz;-17,636273365;-69,364031057;52366397,2
34986;La Paz;-17,675205526;-69,344087607;51949669,5
34987;La Paz;-17,642163757;-69,32307101;52231369,9
34988;La Paz;-17,67315904;-69,308405166;51903602,6
34989;La Paz;-17,727146483;-69,24142629;51264768,9
34990;La Paz;-17,639487588;-69,258131831;52138161,1
34991;La Paz;-17,712622886;-69,207446178;51346445,1
34992;La Paz;-17,721887967;-69,188837938;51226790,4
34993;La Paz;-17,860063221;-69,204726858;49936703
34994;La Paz;-17,844675426;-69,23154841;50125169,3
34995;La Paz;-17,510947147;-69,245927463;53361661
34996;La Paz;-17,591791588;-69,023217064;52198195,7
34997;La Paz;-17,458396889;-69,119138857;53637164,2
34998;La Paz;-17,514214693;-69,137002764;53130770,7
34999;La Paz;-17,459925979;-69,135066267;53651094,3
35000;La Paz;-17,51731966;-69,145002146;53115016,5
35001;La Paz;-17,538410659;-69,105531265;52843372,1
35002;La Paz;-17,492091725;-69,05749491;53205492,4
35003;La Paz;-17,510115478;-69,119813511;53139984,7
35004;La Paz;-17,53221147;-69,109456002;52909613,1
35005;La Paz;-17,552641817;-69,14356012;52772406,8
35006;La Paz;-17,516294335;-69,101598811;53048898,1
35007;La Paz;-17,730320796;-69,107716028;51016275,7
35008;La Paz;-17,730966206;-69,057097485;50932659,6
35009;La Paz;-17,695346016;-69,03977704;51242933,9
35010;La Paz;-17,729982288;-69,11924591;51037527,4
35011;La Paz;-17,825757705;-69,01474737;49980984,3
35012;La Paz;-17,890885481;-69,074922976;49455272,3
35013;La Paz;-17,144400894;-68,242484733;55295462,8
35014;La Paz;-17,124117608;-68,191626984;55421436
35015;La Paz;-17,42754936;-68,216616368;52700940,9
35016;La Paz;-17,470099836;-68,208847732;52312529,3
35017;La Paz;-17,477027142;-68,201247269;52243678,3
35018;La Paz;-17,433862513;-68,24673478;52673366,2
35019;La Paz;-17,447446014;-68,230806761;52535991,8
35020;La Paz;-17,480515598;-68,212710221;52222960,4
35021;La Paz;-17,477213291;-68,25637397;52293325,7
35022;La Paz;-17,329632676;-68,482409191;53885977,9
35023;La Paz;-17,39200386;-68,393504761;53207327,2
35024;La Paz;-17,384267532;-68,39672575;53281606,4
35025;La Paz;-17,41509351;-68,386065676;52988531,2
35026;La Paz;-17,415849617;-68,379239235;52974094
35027;La Paz;-17,47296771;-68,4848001;52572192,5
35028;La Paz;-17,457955393;-68,298154168;52507376,5
35029;La Paz;-17,45957606;-68,259246236;52454436,3
35030;La Paz;-17,572417133;-68,379023175;51556567,2
35031;La Paz;-17,558979655;-68,312858925;51613557,2
35032;La Paz;-17,513686567;-68,429601625;52139695,6
35033;La Paz;-17,524503822;-68,326574735;51936278,4
35034;La Paz;-17,347744623;-68,335217394;53545216,7
35035;La Paz;-17,337691105;-68,352158834;53655955,1
35036;La Paz;-17,435484738;-68,386159575;52803097,5
35037;La Paz;-17,494388661;-68,295433652;52176710,4
35038;La Paz;-17,526362094;-68,266626382;51862556,9
35039;La Paz;-17,546349763;-68,255348775;51673577,6
35040;La Paz;-17,431657592;-68,287346947;52733638,9
35041;La Paz;-17,350686937;-68,2147728;53390494,2
35042;La Paz;-17,260039323;-68,355074246;54369791,7
35043;La Paz;-17,256017348;-68,358435206;54410727,9
35044;La Paz;-17,22518811;-68,360063851;54695925,9
35045;La Paz;-17,220092307;-68,32457031;54699641,5
35046;La Paz;-17,222551077;-68,327110989;54680136,7
35047;La Paz;-17,223081668;-68,317919832;54664274,4
35048;La Paz;-17,22275014;-68,312584417;54660963,2
35049;La Paz;-17,218415117;-68,311669309;54699599,4
35050;La Paz;-17,217902466;-68,326118612;54721592,1
35051;La Paz;-17,268347893;-68,304584247;54234553,4
35052;La Paz;-17,367117231;-68,253289098;53281534,7
35053;La Paz;-17,399985617;-68,296208164;53028897,5
35054;La Paz;-17,386752274;-68,291935925;53144183
35055;La Paz;-17,407355158;-68,282502323;52948086,3
35056;La Paz;-17,327733616;-68,198190987;53580688,4
35057;La Paz;-17,316865744;-68,245188064;53727693,3
35058;La Paz;-17,303975351;-68,228165724;53826410,5
35059;La Paz;-17,32210545;-68,249896681;53685224
35060;La Paz;-17,321828204;-68,283554547;53723954,3
35061;La Paz;-17,349271105;-68,230170928;53418949,2
35062;La Paz;-17,330569924;-68,267915498;53627717
35063;La Paz;-17,149167129;-69,446602979;57377839,6
35064;La Paz;-17,164260203;-69,484859664;57318980,7
35065;La Paz;-17,153418673;-69,422017747;57275819,1
35067;La Paz;-17,138329987;-69,454338489;57505969,9
35068;La Paz;-17,179831734;-69,522236291;57254074,7
35069;La Paz;-17,181050187;-69,492402572;57167905,9
35070;La Paz;-17,159044871;-69,480974987;57362114,8
35071;La Paz;-17,12520416;-69,474433172;57688036,6
35072;La Paz;-17,176548181;-69,512582932;57263280
35074;La Paz;-17,115244491;-69,46599976;57767862,4
35075;La Paz;-17,201162702;-69,512144858;57013253,7
35076;La Paz;-17,195960213;-69,506979697;57053109,9
35077;La Paz;-17,184537042;-69,54092471;57253198,8
35078;La Paz;-17,258594741;-69,489378524;56378881,7
35079;La Paz;-17,243789767;-69,485240259;56517948,7
35081;La Paz;-17,261232907;-69,488027565;56349120,5
35082;La Paz;-17,229772281;-69,497339061;56688287,4
35083;La Paz;-17,221218354;-69,505790813;56795115
35086;La Paz;-17,341632068;-69,472235169;55505690,9
35087;La Paz;-17,320703604;-69,43988279;55640856,3
35088;La Paz;-17,358933683;-69,414719101;55203301
35089;La Paz;-17,322750209;-69,425577499;55587994,7
35091;La Paz;-17,330822727;-69,49417531;55664787
35092;La Paz;-17,335522408;-69,405978022;55416827,4
35094;La Paz;-17,383337135;-69,440923228;55018646,8
35095;La Paz;-17,367753226;-69,43918512;55169967
35096;La Paz;-17,329969669;-69,424738895;55514109,3
35098;La Paz;-17,252906554;-69,589714274;56682579,1
35099;La Paz;-17,191880576;-69,562649722;57233543,5
35100;La Paz;-17,278565309;-69,623521496;56507628,2
35101;La Paz;-17,284136436;-69,548096817;56263282,7
35102;La Paz;-17,19859592;-69,566107262;57174127,3
35106;La Paz;-17,261825034;-69,60439143;56629131,6
35107;La Paz;-17,237005305;-69,565134515;56782091,1
35108;La Paz;-17,227775644;-69,598277743;56959505,9
35114;La Paz;-17,296076464;-69,469888511;55956452,2
35116;La Paz;-17,275045168;-69,476479149;56182923
35120;La Paz;-17,140540396;-69,199921311;56901387,6
35121;La Paz;-17,132115229;-69,200392059;56985707,7
35122;La Paz;-17,154600054;-69,201009989;56764761,5
35123;La Paz;-17,132492239;-69,207497169;56997257,4
35124;La Paz;-17,121325443;-69,214854633;57123745,4
35126;La Paz;-17,062642551;-69,30273187;57905462
35136;La Paz;-17,052009332;-69,292367577;57987817,7
35147;La Paz;-17,16665573;-69,259038075;56770636,8
35148;La Paz;-17,12272008;-69,240680986;57166372,8
35150;La Paz;-17,022730066;-69,163950355;57990027,8
35154;La Paz;-17,025652946;-69,154177909;57939705,2
