c_manz,lat,long,id_unico
0112930210,-16.2914526698,-68.0818578363,630243273-A
0112930280,-16.2918398765,-68.0814024763,630199064-A
0183321200,-16.3133138165,-68.0303437894,627344146-A
0183719110,-16.3129755323,-68.0439036215,627591272-A
0111420280,-16.2853099412,-68.0817914235,630825154-A
0112750080,-16.2934975005,-68.0758114377,629950300-A
0043640160,-16.3126239921,-68.0827267227,628249547-A
0111420170,-16.285131229,-68.0816891409,630840435-A
0111420401,-16.2857020031,-68.0817385885,630787071-A
0111320140,-16.280590047,-68.0857251461,631338104-A
0010250041,-16.3051689748,-68.0722307001,628785553-A
0112818010,-16.2815441424,-68.0829367779,631201505-A
0212079020,-16.3127682579,-68.0600087561,627868539-A
0212070390,-16.3129313709,-68.0600577342,627853889-A
0212079010,-16.3126728165,-68.055893597,627811513-A
0212150290,-16.3234531229,-68.0601322993,626859586-A
0213909030,-16.3210781035,-68.0623235018,627119360-A
0213850300,-16.3157201439,-68.0545662036,627501974-A
0041710220,-16.3056678307,-68.0809428699,628879969-A
0213850220,-16.3153852085,-68.0550281165,627541048-A
0140729000,-16.2726285837,-68.0546924937,631584465-A
0213840060,-16.3146149527,-68.0534848976,627589208-A
0213800200,-16.3110801438,-68.0650470814,628109440-A
0023249000,-16.3033758284,-68.0708912714,628933732-A
0041730010,-16.3101481633,-68.0822303913,628476171-A
0043600240,-16.3103516147,-68.0827320848,628465053-A
0043659160,-16.3235883134,-68.0759021569,627100167-A
0043658931,-16.3235808658,-68.075751294,627098438-A
0023250141,-16.2938687233,-68.0708969061,629834916-A
0023250140,-16.2943934957,-68.0709091924,629785367-A
0163050060,-16.2959634671,-68.0622335342,629495638-A
0041720180,-16.305934391,-68.0829446197,628887340-A
0150840180,-16.294981592,-68.0648990412,629631896-A
0161589050,-16.2904333691,-68.052774667,629866387-A
0043620600,-16.3121047635,-68.0839084269,628318003-A
0163200070,-16.3012037646,-68.0604500542,628970442-A
0161530260,-16.2946817351,-68.0611090403,629598843-A
0161530100,-16.2941074423,-68.0608814124,629649560-A
0161530110,-16.2940138867,-68.061060357,629661323-A
0161530240,-16.2942482174,-68.0611522057,629640612-A
0043590180,-16.3103308258,-68.0814488163,628446132-A
0161530250,-16.2943638876,-68.0611736532,629630001-A
0043590140,-16.3102477559,-68.0819322837,628461876-A
0171670541,-16.300864386,-68.0512026596,628853573-A
0041710030,-16.3054183074,-68.0819105698,628919408-A
0043649030,-16.3133609153,-68.0830491881,628184938-A
0043649040,-16.3137703274,-68.0828179786,628142369-A
0043580250,-16.3056228191,-68.0834074101,628924440-A
0171600370,-16.3056370914,-68.0650558497,628625009-A
0161550010,-16.3011663807,-68.0615449815,628991673-A
0163368080,-16.2923171189,-68.054531959,629716392-A
0123020450,-16.2808201012,-68.0744742416,631131044-A
0123020680,-16.2809931843,-68.0741663429,631109567-A
0163360250,-16.2931255961,-68.060483994,629736137-A
0163360760,-16.2945893844,-68.055457996,629516173-A
0163360730,-16.2945997258,-68.0558564687,629521630-A
0171660260,-16.3019753262,-68.0556625639,628820178-A
0122020110,-16.2907539143,-68.0738329731,630178173-A
0143019000,-16.2924456479,-68.0642069283,629860968-A
0131150060,-16.2726328256,-68.0619848385,631703117-A
0132709180,-16.2708845507,-68.0525283456,631714533-A
0132709170,-16.2700092733,-68.0520675259,631789996-A
0140731200,-16.2854035138,-68.0645075205,630533337-A
0121470280,-16.2903821881,-68.0747330507,630228140-A
0150800140,-16.295000384,-68.0652780262,629636268-A
0140730110,-16.2838513143,-68.0637719533,630668503-A
0132830550,-16.2750389711,-68.0620909623,631476652-A
0131149250,-16.2718577199,-68.0542455986,631650258-A
0131149200,-16.2715407368,-68.0539144616,631674912-A
0131149230,-16.2720582399,-68.0546420235,631637710-A
0122040010,-16.2927909526,-68.0737694525,629983955-A
0122040030,-16.2930002212,-68.0731550529,629954083-A
0212150500,-16.3240058197,-68.0549436309,626724433-A
0212150493,-16.3238972375,-68.0555774692,626744812-A
0212150310,-16.323110358,-68.0604972365,626897847-A
0212150341,-16.3234899441,-68.0556319586,626784193-A
0212159010,-16.3219381217,-68.0613505476,627022402-A
0212158150,-16.3245941065,-68.0558295828,626682942-A
0212158140,-16.3247913011,-68.0555814453,626660339-A
0212158130,-16.3246249337,-68.0555325823,626675289-A
0212158020,-16.3227010921,-68.0620402662,626961271-A
0212158010,-16.3222307981,-68.0612746562,626993498-A
0212158000,-16.3221410112,-68.0613875425,627003800-A
0213910570,-16.3238861946,-68.0538474859,626718265-A
0213910560,-16.3234347678,-68.0538928891,626761669-A
0213910550,-16.3236077805,-68.0540884016,626748429-A
0213910540,-16.323530311,-68.0543585375,626760061-A
0213910530,-16.3230493429,-68.0542979791,626804571-A
0213910520,-16.3219377735,-68.0549946828,626920793-A
0212150480,-16.3236401798,-68.0550589852,626760845-A
0212150470,-16.3236404729,-68.0554811235,626767553-A
0212150460,-16.3236747124,-68.0557122328,626768003-A
0212150450,-16.3239521871,-68.0558391725,626743792-A
0212150440,-16.3236852237,-68.0558224549,626768768-A
0212150430,-16.3236947015,-68.0559649803,626770147-A
0212150420,-16.3236922914,-68.060106776,626836555-A
0212150410,-16.3239013594,-68.0601362376,626817251-A
0212150400,-16.3237747994,-68.060404197,626833509-A
0212150390,-16.3236746239,-68.0602862828,626841098-A
0212150380,-16.3233274109,-68.0606517156,626879788-A
0212150131,-16.32214986,-68.0600001092,626980747-A
0212150340,-16.323408515,-68.0555225373,626790147-A
0212150330,-16.3232627093,-68.0556024082,626805209-A
0212150320,-16.3232519452,-68.060130636,626878588-A
0212150300,-16.3231114659,-68.0607230958,626901357-A
0212150280,-16.3230365747,-68.0608936314,626911172-A
0212150370,-16.3233409942,-68.0603262591,626873295-A
0213918211,-16.3245581436,-68.0538873021,626655373-A
0212150240,-16.3223867131,-68.0553065038,626883319-A
0212150230,-16.3224492934,-68.0555814441,626881791-A
0212150220,-16.3224027151,-68.0557426972,626888770-A
0213910200,-16.3228164012,-68.0550363311,626838376-A
0212150170,-16.3223073533,-68.0558737851,626899881-A
0212150160,-16.3223698785,-68.0606278479,626969983-A
0212150130,-16.3218594187,-68.0557869171,626940853-A
0212150180,-16.3219872279,-68.0556141581,626926008-A
0212150120,-16.3215846105,-68.0558269062,626967480-A
0212150110,-16.3218029263,-68.060034379,627014114-A
0212150100,-16.3216695327,-68.0601597497,627028739-A
0212150090,-16.3214754929,-68.0559542946,626979834-A
0213910080,-16.3213799352,-68.0600892113,627055005-A
0212150070,-16.3216052011,-68.0603047688,627037147-A
0212150060,-16.3214400221,-68.0604988808,627055881-A
0213910050,-16.3212947418,-68.0602298742,627065317-A
0213910030,-16.3204693496,-68.0553309224,627065025-A
0213910020,-16.3206990165,-68.0557753076,627050406-A
0213910010,-16.3207063924,-68.060068272,627118387-A
0212158330,-16.3252402511,-68.0557512642,626620599-A
0212158320,-16.3254021583,-68.0556908104,626604326-A
0212158310,-16.3254114009,-68.0554736049,626599989-A
0212158300,-16.3252141159,-68.0552871537,626615669-A
0212158290,-16.3256096209,-68.0551527733,626576133-A
0212158280,-16.3254611784,-68.0548805084,626585828-A
0212158270,-16.3257800603,-68.0546675372,626552286-A
0212158260,-16.3258472594,-68.0545153213,626543508-A
0212158250,-16.3255440193,-68.054467706,626571417-A
0212158240,-16.3300019053,-68.0542725779,626146915-A
0212158230,-16.3300711718,-68.0541249113,626138020-A
0212158220,-16.3248650693,-68.0540291383,626628616-A
0213918210,-16.3244025844,-68.0539789383,626671540-A
0212158200,-16.3249766415,-68.0547153621,626629005-A
0212158190,-16.3249771049,-68.0548569974,626631219-A
0212158180,-16.3250993436,-68.0551169269,626623806-A
0212158170,-16.3249695252,-68.055253959,626638265-A
0212158160,-16.3249793823,-68.0600080189,626713238-A
0212150210,-16.3221980225,-68.0555441758,626904957-A
0212159020,-16.3301305042,-68.0548879142,626144547-A
0212159000,-16.321463884,-68.0603858407,627051814-A
0212150241,-16.3223653351,-68.0554292299,626887300-A
0212150680,-16.3254476602,-68.0537222475,626568650-A
0212150660,-16.3250227164,-68.0540938836,626614744-A
0213910650,-16.3247039805,-68.0539737729,626642963-A
0213910640,-16.3244565277,-68.0542478701,626670726-A
0213910630,-16.3244663466,-68.0545874677,626675212-A
0213910610,-16.3240199447,-68.0546390374,626718240-A
0213910600,-16.3241115847,-68.0543365386,626704753-A
0213910590,-16.3242377063,-68.0542618649,626691638-A
0213910580,-16.3241223824,-68.0540214063,626698708-A
0213910040,-16.3212716046,-68.0554125347,626990461-A
0213800410,-16.311746888,-68.0639391347,628028458-A
0212068010,-16.3111085898,-68.0615904944,628051062-A
0212060190,-16.310638774,-68.0616659784,628096749-A
0212068000,-16.3101300235,-68.062284428,628154868-A
0212060091,-16.3107917421,-68.0620907542,628089108-A
0213800520,-16.3116385183,-68.0654312872,628062768-A
0213800510,-16.31178542,-68.065224462,628045525-A
0213800500,-16.3118661614,-68.0649835175,628033996-A
0213800490,-16.3120406027,-68.0647450569,628013637-A
0213800480,-16.3119381581,-68.0645390128,628020015-A
0213800470,-16.3117175646,-68.064552334,628041115-A
0213800460,-16.3115962706,-68.0650676231,628060905-A
0213800450,-16.3114138895,-68.0648953664,628075395-A
0213800440,-16.3115676654,-68.0646149967,628056316-A
0213800430,-16.3116172225,-68.064462636,628049169-A
0213800420,-16.3118583379,-68.0641728948,628021673-A
0212050400,-16.3116204635,-68.0637055106,628036662-A
0212050390,-16.311614269,-68.0634788252,628033597-A
0212050380,-16.3114287672,-68.063307438,628048398-A
0213810380,-16.3121285563,-68.0612388004,627948859-A
0212050370,-16.3114415252,-68.0631797637,628045133-A
0213810370,-16.3117179833,-68.06140467,627990389-A
0212050340,-16.310884281,-68.0627850302,628091528-A
0213810340,-16.3115680419,-68.0610796128,627999352-A
0212050330,-16.3109750893,-68.0629714984,628085935-A
0213810330,-16.3112682925,-68.0613464398,628032017-A
0212050320,-16.311039715,-68.0628673012,628078139-A
0213810320,-16.3112477116,-68.0611239244,628030385-A
0212050310,-16.3111862066,-68.0628952273,628064721-A
0213810310,-16.3114920025,-68.0609458091,628004396-A
0212050300,-16.3111920913,-68.0631817031,628068778-A
0213810300,-16.3114983119,-68.0607825395,628001173-A
0212050290,-16.3110506277,-68.0631489425,628081642-A
0213810290,-16.3114856752,-68.0606312149,627999935-A
0213810280,-16.3114802378,-68.0604997032,627998335-A
0213810270,-16.3112212123,-68.0605451055,628023581-A
0212050270,-16.3112087914,-68.063510475,628072493-A
0212050260,-16.3111852523,-68.063711749,628077965-A
0213810260,-16.3111854013,-68.0609203757,628033008-A
0212050250,-16.311431094,-68.0639316553,628058234-A
0213810240,-16.3109533928,-68.060938809,628055265-A
0212050240,-16.3112924717,-68.0641164347,628074335-A
0212060230,-16.3107753403,-68.0609763096,628072722-A
0213800230,-16.3113826555,-68.0645709024,628073122-A
0212060220,-16.3109102345,-68.0612470683,628064310-A
0213800220,-16.3110970598,-68.0648156663,628104107-A
0213800210,-16.3109557754,-68.0649126821,628119048-A
0212060210,-16.3110055163,-68.0614160665,628058011-A
0212060200,-16.3109704617,-68.0616697359,628065412-A
0213800190,-16.3107663582,-68.0651954322,628141543-A
0213800180,-16.3101876947,-68.0648899896,628191407-A
0212060180,-16.3105713803,-68.0614736981,628100033-A
0213800170,-16.3106677838,-68.0643739152,628137629-A
0212060170,-16.310727818,-68.0612879243,628082235-A
0212060160,-16.3105283951,-68.0612062368,628099797-A
0212050160,-16.3109698714,-68.0637815173,628099480-A
0212060150,-16.3105879771,-68.0610674768,628091924-A
0212060140,-16.3104980027,-68.0610044287,628099426-A
0212060130,-16.3103953942,-68.0619846618,628124919-A
0212050120,-16.310667347,-68.0633154966,628120611-A
0212060111,-16.3104648633,-68.0621201758,628120525-A
0212060110,-16.3103832734,-68.0621691856,628129038-A
0212050110,-16.3108370013,-68.0631731999,628102257-A
0212060100,-16.3105691847,-68.0620829296,628110050-A
0212050100,-16.3105938034,-68.0630934987,628123997-A
0212050090,-16.3104561434,-68.0629996954,628135518-A
0212060090,-16.3106693103,-68.062007244,628099353-A
0212050080,-16.3103099456,-68.0629275895,628148196-A
0212060080,-16.3107175657,-68.0623070938,628099613-A
0212060070,-16.3105716148,-68.0623913839,628114787-A
0212050060,-16.3103639924,-68.0627378275,628140023-A
0212060060,-16.3104140723,-68.0624070271,628129953-A
0212050050,-16.310174709,-68.0628231682,628159317-A
0212060050,-16.3104842018,-68.0626038645,628126485-A
0212050020,-16.3102517835,-68.0624491596,628145995-A
0212060020,-16.3105871793,-68.0627719371,628119443-A
0212050010,-16.3058853232,-68.0624527929,628559463-A
0212060010,-16.3107588384,-68.062943556,628105957-A
0213810361,-16.3115861019,-68.061339278,628001820-A
0212050131,-16.3109194532,-68.0633910928,628097962-A
0212050040,-16.3100503866,-68.0626531452,628168347-A
0212060040,-16.3107106153,-68.06255581,628104277-A
0212050030,-16.3101279185,-68.0625280841,628158993-A
0212060030,-16.3107655677,-68.0627517685,628102231-A
0213848010,-16.3153135072,-68.0533337544,627520718-A
0212098000,-16.3151998563,-68.0542766202,627546553-A
0212108000,-16.3154971674,-68.0554746863,627537607-A
0213850350,-16.3202236326,-68.0548658014,627080832-A
0213850340,-16.3202338521,-68.0540630319,627067045-A
0212090330,-16.3145859984,-68.0548529208,627613844-A
0213850330,-16.3201623716,-68.0542146307,627076225-A
0212090320,-16.3146765599,-68.0546556302,627602118-A
0213850320,-16.3158322191,-68.0542905735,627486962-A
0212099000,-16.3145208928,-68.0545583749,627615287-A
0212090310,-16.3142629216,-68.054720433,627642284-A
0212090300,-16.314047348,-68.0546404922,627661396-A
0212090290,-16.3145086272,-68.0543879112,627613718-A
0213850290,-16.3155624431,-68.0547019536,627519063-A
0212090280,-16.3150618318,-68.0542845862,627559736-A
0213850280,-16.3156643728,-68.0548570413,627511903-A
0212090270,-16.315285587,-68.0541683055,627536710-A
0213850270,-16.3159241733,-68.0548696871,627487531-A
0213840260,-16.3154231839,-68.0539621954,627520398-A
0213850260,-16.3158609995,-68.0549843703,627495342-A
0213840250,-16.315441089,-68.0537579368,627515436-A
0213850250,-16.315960578,-68.0550426866,627486857-A
0213840240,-16.3154733301,-68.0535707427,627509392-A
0212100240,-16.3156860543,-68.0552812999,627516644-A
0213840230,-16.3153570206,-68.0534503991,627518468-A
0212100230,-16.3155124616,-68.0552955397,627533292-A
0213840220,-16.3150251176,-68.0532545552,627546728-A
0213840210,-16.3150576901,-68.0533712582,627545514-A
0213850210,-16.3152188513,-68.0546613321,627550913-A
0213850200,-16.31502242,-68.0547305383,627570602-A
0213840200,-16.3151749565,-68.0535411694,627537140-A
0212090190,-16.3149914504,-68.0538472014,627559394-A
0212100190,-16.3151311509,-68.0549572829,627563946-A
0213840180,-16.3147628205,-68.0540337204,627584004-A
0212100180,-16.3147328506,-68.0550802653,627603593-A
0212100170,-16.314598432,-68.0552224331,627618585-A
0213840170,-16.3146313747,-68.0538326364,627593219-A
0213840160,-16.3145023532,-68.0536216218,627602046-A
0212100160,-16.3148612339,-68.0552618323,627594356-A
0213840150,-16.3147052107,-68.0536182692,627582805-A
0212100150,-16.3149498042,-68.0554243426,627588580-A
0212100140,-16.315141345,-68.055538023,627572281-A
0213840130,-16.3142016975,-68.0536248454,627630536-A
0212100130,-16.3153156299,-68.0555509792,627556002-A
0213840120,-16.3143187569,-68.0537917398,627622135-A
0212100120,-16.3151720151,-68.0557373709,627572572-A
0212100111,-16.3149450287,-68.0558015259,627595073-A
0213840110,-16.31440844,-68.0539515847,627616210-A
0213840100,-16.3141813094,-68.0541962808,627641612-A
0212100100,-16.3148712374,-68.0604504875,627676618-A
0213840090,-16.3138861061,-68.0540688361,627667496-A
0212100090,-16.3145799838,-68.0604991639,627704962-A
0213859000,-16.3154620663,-68.0545476949,627526089-A
0212100080,-16.3143806565,-68.0603717886,627721780-A
0212100070,-16.3140737286,-68.0601509223,627747278-A
0213840070,-16.3141163591,-68.0537733605,627640986-A
0212100060,-16.3141918732,-68.0600664692,627734741-A
0212090010,-16.3138600673,-68.0549413615,627683932-A
0212100010,-16.3139538153,-68.0601826983,627759136-A
0213840040,-16.3138163712,-68.0536652596,627667631-A
0212100040,-16.3143969684,-68.0559364772,627649082-A
0213909040,-16.3215524689,-68.0631253294,627087336-A
0213909020,-16.3210099282,-68.062316131,627125693-A
0213908101,-16.3211308604,-68.062145294,627111512-A
0213908081,-16.3212470108,-68.0626073179,627107930-A
0213908060,-16.3213915781,-68.0632570104,627104671-A
0212149000,-16.3142233715,-68.0646563276,627805567-A
0212140311,-16.3205664931,-68.0628092022,627175557-A
0213908080,-16.3212864702,-68.0629988864,627110476-A
0213908160,-16.3218688217,-68.0615974102,627032913-A
0213908150,-16.3217786747,-68.0617569427,627043997-A
0213908140,-16.3212764549,-68.0614614588,627089857-A
0213908130,-16.3216150268,-68.0619829874,627063102-A
0213908120,-16.3212960463,-68.0621064306,627095260-A
0213900800,-16.3211530777,-68.0607534662,627087105-A
0213900790,-16.3211621663,-68.0605159404,627082440-A
0213900780,-16.3212381905,-68.0603632571,627072803-A
0213900770,-16.3210622254,-68.0603633553,627089451-A
0213900760,-16.3208059376,-68.060236927,627111671-A
0213900750,-16.3208838059,-68.0603793466,627106586-A
0213900740,-16.3204015702,-68.0558935944,627080427-A
0213900720,-16.3157215607,-68.0556763253,627519609-A
0213900700,-16.3153386732,-68.0600802074,627626440-A
0213900690,-16.3156375996,-68.0601109309,627598647-A
0212140570,-16.3207235731,-68.0613474839,627137257-A
0212140560,-16.3204853999,-68.0611393591,627156455-A
0213900550,-16.3202850894,-68.0608538352,627170830-A
0213900540,-16.3201307729,-68.0607846564,627184321-A
0213900530,-16.3159422168,-68.0606060184,627577769-A
0213900520,-16.315854453,-68.0607491207,627588371-A
0213900510,-16.3156727007,-68.0607897697,627606223-A
0213900500,-16.3154662878,-68.0608677718,627627009-A
